PrimaryResult	False	subject-app	2026-06-12T15:06:37.469Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:06:37.574Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:06:37.669Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:06:37.769Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:06:37.869Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:06:44.529Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:06:44.585Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:06:44.68Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:06:44.779Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:06:44.881Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:06:51.545Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:06:51.584Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:06:51.683Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:06:51.778Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:06:51.878Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:06:58.519Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:06:58.582Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:06:58.682Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:06:58.782Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:06:58.877Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:07:05.642Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:07:05.685Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:07:05.784Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:07:05.88Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:07:05.98Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:07:12.834Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:07:12.968Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:07:13.066Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:07:13.09Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:07:13.187Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:07:19.819Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:07:19.887Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
